"","scenario","quantile","coupling_strength","Tpeak","count","any_tippings_prob","number_of_tippings_mean","number_of_tippings_sd","number_of_tippings_se","GIS_tip_prob","THC_tip_prob","WAIS_tip_prob","AMAZ_tip_prob","Tconv"
"189","GS-NZGHG",0.9,0.1,2.31,1000,0.216,0.231,0.455902233869112,0.0144168944938515,0.018,0.128,0.032,0.053,2.13464
"190","GS-NZGHG",0.9,0.2,2.31,1000,0.22,0.236,0.463161438937352,0.0146464507140303,0.017,0.133,0.032,0.054,2.13464
"191","GS-NZGHG",0.9,0.3,2.31,1000,0.222,0.256,0.510612107890838,0.0161469726179468,0.016,0.137,0.033,0.07,2.13464
"192","GS-NZGHG",0.9,0.4,2.31,1000,0.232,0.284,0.558261279022337,0.0176537717118936,0.016,0.152,0.035,0.081,2.13464
"193","GS-NZGHG",0.9,0.5,2.31,1000,0.235,0.299,0.589870279762379,0.0186533360808984,0.013,0.159,0.035,0.092,2.13464
"194","GS-NZGHG",0.9,0.6,2.31,1000,0.239,0.317,0.628415392798351,0.0198722395795216,0.012,0.165,0.038,0.102,2.13464
"195","GS-NZGHG",0.9,0.7,2.31,1000,0.252,0.339,0.646913825402965,0.0204572113812586,0.009,0.177,0.041,0.112,2.13464
"196","GS-NZGHG",0.9,0.8,2.31,1000,0.259,0.353,0.665457612349452,0.0210436174132166,0.007,0.18,0.043,0.123,2.13464
"197","GS-NZGHG",0.9,0.9,2.31,1000,0.264,0.362,0.670377062111619,0.0211991840740488,0.005,0.187,0.046,0.124,2.13464
"198","GS-NZGHG",0.9,1,2.31,1000,0.271,0.373,0.682888964134974,0.0215948451565955,0.004,0.189,0.05,0.13,2.13464
"199","ModAct-OS-1.5C",0.1,0,2.11,1000,0.085,0.086,0.284050496716138,0.00898246540125175,0.006,0.069,0.011,0,1.0839
"200","ModAct-OS-1.5C",0.1,0.1,2.11,1000,0.088,0.091,0.298006388870789,0.00942378946113546,0.006,0.071,0.012,0.002,1.0839
"201","ModAct-OS-1.5C",0.1,0.2,2.11,1000,0.089,0.095,0.316346447862269,0.0100037530494847,0.005,0.073,0.013,0.004,1.0839
"202","ModAct-OS-1.5C",0.1,0.3,2.11,1000,0.092,0.1,0.328797974610715,0.0103975048982007,0.005,0.075,0.014,0.006,1.0839
"203","ModAct-OS-1.5C",0.1,0.4,2.11,1000,0.097,0.113,0.366558815697243,0.0115916075401717,0.003,0.081,0.016,0.013,1.0839
"204","ModAct-OS-1.5C",0.1,0.5,2.11,1000,0.097,0.122,0.39909306593234,0.0126204308672595,0.003,0.082,0.016,0.021,1.0839
"205","ModAct-OS-1.5C",0.1,0.6,2.11,1000,0.1,0.131,0.421920628811886,0.0133423017885602,0.002,0.085,0.017,0.027,1.0839
"206","ModAct-OS-1.5C",0.1,0.7,2.11,1000,0.104,0.138,0.434908203124688,0.0137530049496517,0.002,0.086,0.018,0.032,1.0839
"207","ModAct-OS-1.5C",0.1,0.8,2.11,1000,0.108,0.145,0.451861902774707,0.0142891280062563,0.002,0.089,0.018,0.036,1.0839
"208","ModAct-OS-1.5C",0.1,0.9,2.11,1000,0.113,0.156,0.468917779449536,0.0148284821840903,0.002,0.091,0.019,0.044,1.0839
"209","ModAct-OS-1.5C",0.1,1,2.11,1000,0.119,0.166,0.484436454737542,0.015319225785877,0.002,0.096,0.021,0.047,1.0839
"210","ModAct-OS-1.5C",0.2,0,2.28,1000,0.127,0.132,0.353129863790505,0.0111669467940302,0.008,0.093,0.015,0.016,1.20752
"211","ModAct-OS-1.5C",0.2,0.1,2.28,1000,0.129,0.132,0.347414301226499,0.0109862048359157,0.008,0.095,0.016,0.013,1.20752
"212","ModAct-OS-1.5C",0.2,0.2,2.28,1000,0.134,0.14,0.366789496216201,0.0115989022986891,0.008,0.097,0.018,0.017,1.20752
"213","ModAct-OS-1.5C",0.2,0.3,2.28,1000,0.142,0.154,0.39552552438552,0.0125076152979071,0.007,0.101,0.019,0.027,1.20752
"214","ModAct-OS-1.5C",0.2,0.4,2.28,1000,0.146,0.168,0.431233071507696,0.0136367870835458,0.007,0.103,0.019,0.039,1.20752
"215","ModAct-OS-1.5C",0.2,0.5,2.28,1000,0.149,0.184,0.471557383959117,0.0149119538078136,0.005,0.106,0.02,0.053,1.20752
"216","ModAct-OS-1.5C",0.2,0.6,2.28,1000,0.155,0.195,0.489095301770743,0.0154665514648293,0.003,0.11,0.022,0.06,1.20752
"217","ModAct-OS-1.5C",0.2,0.7,2.28,1000,0.161,0.206,0.505786338111084,0.0159943683782705,0.003,0.117,0.022,0.064,1.20752
"218","ModAct-OS-1.5C",0.2,0.8,2.28,1000,0.167,0.223,0.541815987734364,0.0171337259393444,0.003,0.121,0.026,0.073,1.20752
"219","ModAct-OS-1.5C",0.2,0.9,2.28,1000,0.171,0.231,0.553122902206142,0.0174912819697398,0.003,0.122,0.03,0.076,1.20752
"220","ModAct-OS-1.5C",0.2,1,2.28,1000,0.176,0.242,0.570755430777283,0.0180488714816678,0.003,0.127,0.032,0.08,1.20752
"221","ModAct-OS-1.5C",0.3,0,2.41,1000,0.175,0.185,0.413456099176135,0.0130746298588505,0.01,0.109,0.021,0.045,1.30914
"222","ModAct-OS-1.5C",0.3,0.1,2.41,1000,0.177,0.19,0.424358433497062,0.0134193919415181,0.009,0.111,0.022,0.048,1.30914
"223","ModAct-OS-1.5C",0.3,0.2,2.41,1000,0.181,0.195,0.432622424479086,0.0136807222821809,0.008,0.117,0.022,0.048,1.30914
"224","ModAct-OS-1.5C",0.3,0.3,2.41,1000,0.188,0.21,0.460556307211303,0.0145640692154395,0.008,0.124,0.023,0.055,1.30914
"225","ModAct-OS-1.5C",0.3,0.4,2.41,1000,0.194,0.228,0.496248186155136,0.0156927455297746,0.007,0.129,0.024,0.068,1.30914
"226","ModAct-OS-1.5C",0.3,0.5,2.41,1000,0.2,0.248,0.533648555493951,0.0168754490541965,0.006,0.135,0.026,0.081,1.30914
"227","ModAct-OS-1.5C",0.3,0.6,2.41,1000,0.208,0.262,0.551053227610237,0.0174258331123553,0.004,0.146,0.026,0.086,1.30914
"228","ModAct-OS-1.5C",0.3,0.7,2.41,1000,0.212,0.277,0.583619406472756,0.0184556661112952,0.004,0.15,0.03,0.093,1.30914
"229","ModAct-OS-1.5C",0.3,0.8,2.41,1000,0.211,0.283,0.601059291810943,0.0190071637093037,0.003,0.148,0.031,0.101,1.30914
"230","ModAct-OS-1.5C",0.3,0.9,2.41,1000,0.22,0.297,0.610871642953055,0.019317457497408,0.003,0.156,0.034,0.104,1.30914
"231","ModAct-OS-1.5C",0.3,1,2.41,1000,0.225,0.308,0.632088233979668,0.0199883850156919,0.003,0.156,0.035,0.114,1.30914
"232","ModAct-OS-1.5C",0.4,0,2.54,1000,0.224,0.241,0.465978686353932,0.0147355398997165,0.013,0.13,0.023,0.075,1.40196
"233","ModAct-OS-1.5C",0.4,0.1,2.54,1000,0.231,0.249,0.472463990397387,0.0149406232206766,0.013,0.137,0.025,0.074,1.40196
"234","ModAct-OS-1.5C",0.4,0.2,2.54,1000,0.233,0.255,0.4860156491423,0.0153691642977493,0.012,0.14,0.025,0.078,1.40196
"235","ModAct-OS-1.5C",0.4,0.3,2.54,1000,0.238,0.27,0.513189403011562,0.0162284738457861,0.011,0.144,0.026,0.089,1.40196
"236","ModAct-OS-1.5C",0.4,0.4,2.54,1000,0.241,0.29,0.553359021076016,0.0174987487040133,0.009,0.149,0.028,0.104,1.40196
"237","ModAct-OS-1.5C",0.4,0.5,2.54,1000,0.25,0.311,0.58533889467694,0.0185100411026454,0.009,0.163,0.03,0.109,1.40196
"238","ModAct-OS-1.5C",0.4,0.6,2.54,1000,0.249,0.316,0.59875078497026,0.0189341623131973,0.005,0.166,0.031,0.114,1.40196
"239","ModAct-OS-1.5C",0.4,0.7,2.54,1000,0.253,0.331,0.627561019210748,0.0198452219144265,0.005,0.17,0.034,0.122,1.40196
"240","ModAct-OS-1.5C",0.4,0.8,2.54,1000,0.258,0.347,0.651932524128085,0.0206159165698743,0.004,0.173,0.038,0.132,1.40196
"241","ModAct-OS-1.5C",0.4,0.9,2.54,1000,0.264,0.358,0.663533176469931,0.0209827614073143,0.004,0.178,0.038,0.138,1.40196
"242","ModAct-OS-1.5C",0.4,1,2.54,1000,0.273,0.37,0.670484563244785,0.0212025835583674,0.004,0.181,0.042,0.143,1.40196
"243","ModAct-OS-1.5C",0.5,0,2.69,1000,0.273,0.295,0.502222288660337,0.0158816632386922,0.018,0.142,0.029,0.106,1.502
"244","ModAct-OS-1.5C",0.5,0.1,2.69,1000,0.274,0.298,0.507398712506697,0.0160453561335813,0.016,0.144,0.03,0.108,1.502
"245","ModAct-OS-1.5C",0.5,0.2,2.69,1000,0.279,0.308,0.522885656151906,0.0165350962927166,0.016,0.152,0.031,0.109,1.502
"246","ModAct-OS-1.5C",0.5,0.3,2.69,1000,0.284,0.328,0.557428674116004,0.0176274424329432,0.016,0.159,0.033,0.12,1.502
"247","ModAct-OS-1.5C",0.5,0.4,2.69,1000,0.289,0.352,0.600380259882399,0.018985690834322,0.014,0.169,0.034,0.135,1.502
"248","ModAct-OS-1.5C",0.5,0.5,2.69,1000,0.294,0.365,0.619805743083395,0.0195999785499668,0.012,0.176,0.035,0.142,1.502
"249","ModAct-OS-1.5C",0.5,0.6,2.69,1000,0.3,0.385,0.652073768986455,0.0206203831244766,0.009,0.187,0.036,0.153,1.502
"250","ModAct-OS-1.5C",0.5,0.7,2.69,1000,0.306,0.403,0.676053287876073,0.0213786820933389,0.007,0.192,0.042,0.162,1.502
"251","ModAct-OS-1.5C",0.5,0.8,2.69,1000,0.313,0.419,0.694205244089182,0.0219526973495496,0.005,0.198,0.043,0.173,1.502
"252","ModAct-OS-1.5C",0.5,0.9,2.69,1000,0.315,0.427,0.702256480329063,0.0222072997945307,0.004,0.201,0.044,0.178,1.502
"253","ModAct-OS-1.5C",0.5,1,2.69,1000,0.318,0.434,0.712847916565765,0.0225422304165349,0.004,0.202,0.046,0.182,1.502
"254","ModAct-OS-1.5C",0.6,0,2.83,1000,0.315,0.353,0.55199247793398,0.0174555348155161,0.019,0.162,0.032,0.14,1.61536
"255","ModAct-OS-1.5C",0.6,0.1,2.83,1000,0.323,0.363,0.558159961429107,0.0176505677682771,0.019,0.17,0.033,0.141,1.61536
"256","ModAct-OS-1.5C",0.6,0.2,2.83,1000,0.324,0.37,0.572212746648856,0.0180949558559126,0.018,0.178,0.035,0.139,1.61536
"257","ModAct-OS-1.5C",0.6,0.3,2.83,1000,0.326,0.383,0.595538131160101,0.0188325692794601,0.017,0.185,0.036,0.145,1.61536
"258","ModAct-OS-1.5C",0.6,0.4,2.83,1000,0.335,0.411,0.634414282217449,0.02006194111948,0.015,0.196,0.037,0.163,1.61536
"259","ModAct-OS-1.5C",0.6,0.5,2.83,1000,0.344,0.436,0.669591183000756,0.0211743323944901,0.014,0.2,0.042,0.18,1.61536
"260","ModAct-OS-1.5C",0.6,0.6,2.83,1000,0.357,0.468,0.708150744882385,0.0223936928057317,0.012,0.212,0.046,0.198,1.61536
"261","ModAct-OS-1.5C",0.6,0.7,2.83,1000,0.366,0.482,0.712870383859636,0.0225429408947498,0.008,0.219,0.048,0.207,1.61536
"262","ModAct-OS-1.5C",0.6,0.8,2.83,1000,0.369,0.498,0.73384912245947,0.0232063468588775,0.007,0.224,0.052,0.215,1.61536
"263","ModAct-OS-1.5C",0.6,0.9,2.83,1000,0.367,0.496,0.731107733865891,0.0231196565398044,0.005,0.223,0.057,0.211,1.61536
"264","ModAct-OS-1.5C",0.6,1,2.83,1000,0.371,0.502,0.736572154332852,0.0232924566874887,0.005,0.223,0.059,0.215,1.61536
"265","ModAct-OS-1.5C",0.7,0,2.99,1000,0.371,0.421,0.586603020025556,0.0185500162561412,0.024,0.183,0.038,0.176,1.77162
"266","ModAct-OS-1.5C",0.7,0.1,2.99,1000,0.378,0.431,0.594636521408324,0.0188040578756978,0.022,0.192,0.039,0.178,1.77162
"267","ModAct-OS-1.5C",0.7,0.2,2.99,1000,0.388,0.449,0.611369587706792,0.0193332038931154,0.021,0.201,0.043,0.184,1.77162
"268","ModAct-OS-1.5C",0.7,0.3,2.99,1000,0.392,0.479,0.66029917082713,0.0208804931693434,0.018,0.211,0.046,0.204,1.77162
"269","ModAct-OS-1.5C",0.7,0.4,2.99,1000,0.396,0.504,0.694598061087465,0.0219651193137316,0.016,0.225,0.05,0.213,1.77162
"270","ModAct-OS-1.5C",0.7,0.5,2.99,1000,0.401,0.529,0.736003193403874,0.0232744645631366,0.015,0.234,0.055,0.225,1.77162
"271","ModAct-OS-1.5C",0.7,0.6,2.99,1000,0.41,0.553,0.75879296699875,0.0239951404823303,0.013,0.243,0.062,0.235,1.77162
"272","ModAct-OS-1.5C",0.7,0.7,2.99,1000,0.417,0.57,0.769214984053022,0.0243247135993765,0.009,0.252,0.065,0.244,1.77162
"273","ModAct-OS-1.5C",0.7,0.8,2.99,1000,0.421,0.573,0.765020428652893,0.0241920701110148,0.007,0.25,0.069,0.247,1.77162
"274","ModAct-OS-1.5C",0.7,0.9,2.99,1000,0.432,0.588,0.769966784250365,0.0243484876090662,0.006,0.258,0.072,0.252,1.77162
"275","ModAct-OS-1.5C",0.7,1,2.99,1000,0.438,0.591,0.764397346478455,0.0241723665226081,0.006,0.26,0.073,0.252,1.77162
"276","ModAct-OS-1.5C",0.8,0,3.2,1000,0.439,0.512,0.63265808795609,0.0200064053806839,0.032,0.211,0.046,0.223,1.94388
"277","ModAct-OS-1.5C",0.8,0.1,3.2,1000,0.443,0.514,0.631032647493141,0.0199550044400447,0.028,0.219,0.049,0.218,1.94388
"278","ModAct-OS-1.5C",0.8,0.2,3.2,1000,0.452,0.553,0.68385572941861,0.0216254169591862,0.027,0.233,0.055,0.238,1.94388
"279","ModAct-OS-1.5C",0.8,0.3,3.2,1000,0.459,0.59,0.725552497360754,0.0229439845368329,0.026,0.246,0.059,0.259,1.94388
"280","ModAct-OS-1.5C",0.8,0.4,3.2,1000,0.471,0.617,0.748913794686593,0.0236827336232934,0.02,0.258,0.068,0.271,1.94388
"281","ModAct-OS-1.5C",0.8,0.5,3.2,1000,0.473,0.632,0.770174765341717,0.0243550645486554,0.018,0.265,0.071,0.278,1.94388
"282","ModAct-OS-1.5C",0.8,0.6,3.2,1000,0.478,0.658,0.797290205428156,0.0252125300529652,0.017,0.28,0.074,0.287,1.94388
"283","ModAct-OS-1.5C",0.8,0.7,3.2,1000,0.486,0.68,0.817476769252967,0.0258508852511528,0.017,0.29,0.077,0.296,1.94388
"284","ModAct-OS-1.5C",0.8,0.8,3.2,1000,0.491,0.681,0.807397603966528,0.0255321540589683,0.012,0.296,0.078,0.295,1.94388
"285","ModAct-OS-1.5C",0.8,0.9,3.2,1000,0.487,0.678,0.809302768419194,0.0255924006488444,0.011,0.295,0.079,0.293,1.94388
"286","ModAct-OS-1.5C",0.8,1,3.2,1000,0.494,0.688,0.81321418907771,0.0257160906305239,0.009,0.299,0.084,0.296,1.94388
"287","ModAct-OS-1.5C",0.9,0,3.51,1000,0.544,0.675,0.708432690434933,0.0224026087069537,0.048,0.262,0.065,0.3,2.2237
"288","ModAct-OS-1.5C",0.9,0.1,3.51,1000,0.541,0.682,0.726225449432477,0.0229652651498606,0.042,0.266,0.07,0.304,2.2237
"289","ModAct-OS-1.5C",0.9,0.2,3.51,1000,0.545,0.712,0.754735467316613,0.0238668310763207,0.04,0.285,0.073,0.314,2.2237
"290","ModAct-OS-1.5C",0.9,0.3,3.51,1000,0.554,0.751,0.792228897873984,0.0250524774548671,0.036,0.3,0.081,0.334,2.2237
"291","ModAct-OS-1.5C",0.9,0.4,3.51,1000,0.56,0.793,0.834774129838634,0.0263978758207521,0.032,0.323,0.087,0.351,2.2237
"292","ModAct-OS-1.5C",0.9,0.5,3.51,1000,0.559,0.797,0.842912511178652,0.0266552340357668,0.03,0.327,0.089,0.351,2.2237
"293","ModAct-OS-1.5C",0.9,0.6,3.51,1000,0.564,0.803,0.84077220333328,0.0265875515589138,0.025,0.337,0.09,0.351,2.2237
"294","ModAct-OS-1.5C",0.9,0.7,3.51,1000,0.577,0.827,0.844857848862627,0.026716751014762,0.023,0.354,0.093,0.357,2.2237
"295","ModAct-OS-1.5C",0.9,0.8,3.51,1000,0.581,0.837,0.852735690679215,0.0269658702466314,0.02,0.361,0.097,0.359,2.2237
"296","ModAct-OS-1.5C",0.9,0.9,3.51,1000,0.587,0.843,0.850337623579055,0.0268900367064471,0.02,0.366,0.1,0.357,2.2237
"297","ModAct-OS-1.5C",0.9,1,3.51,1000,0.593,0.851,0.847063466640202,0.0267864987730109,0.018,0.368,0.105,0.36,2.2237
"298","ModAct-OS-1C",0.1,0,2.11,1000,0.071,0.072,0.262459301387634,0.00829969185481515,0.003,0.064,0.005,0,0.6587
"299","ModAct-OS-1C",0.1,0.1,2.11,1000,0.076,0.079,0.280780764721941,0.00887906739685187,0.003,0.068,0.006,0.002,0.6587
"300","ModAct-OS-1C",0.1,0.2,2.11,1000,0.075,0.079,0.284323477468604,0.00899109781060354,0.003,0.066,0.006,0.004,0.6587
"301","ModAct-OS-1C",0.1,0.3,2.11,1000,0.08,0.088,0.313614977885869,0.00991737638462685,0.003,0.071,0.008,0.006,0.6587
"302","ModAct-OS-1C",0.1,0.4,2.11,1000,0.086,0.1,0.346583496606691,0.0109599324870238,0.003,0.075,0.011,0.011,0.6587
"303","ModAct-OS-1C",0.1,0.5,2.11,1000,0.09,0.111,0.377917744782938,0.011950808417083,0.003,0.078,0.013,0.017,0.6587
"304","ModAct-OS-1C",0.1,0.6,2.11,1000,0.094,0.122,0.406548006121394,0.0128561767754368,0.002,0.08,0.015,0.025,0.6587
"305","ModAct-OS-1C",0.1,0.7,2.11,1000,0.097,0.126,0.412667292493959,0.0130496856013582,0.002,0.082,0.016,0.026,0.6587
"306","ModAct-OS-1C",0.1,0.8,2.11,1000,0.101,0.134,0.426879639039187,0.0134991194611436,0.001,0.085,0.016,0.032,0.6587
"307","ModAct-OS-1C",0.1,0.9,2.11,1000,0.105,0.143,0.445813581836343,0.0140978633044072,0.002,0.087,0.017,0.037,0.6587
"308","ModAct-OS-1C",0.1,1,2.11,1000,0.109,0.149,0.457173936273721,0.0144571092548963,0.002,0.088,0.018,0.041,0.6587
"309","ModAct-OS-1C",0.2,0,2.28,1000,0.116,0.12,0.337214640420184,0.0106636632408246,0.006,0.09,0.013,0.011,0.7439
"310","ModAct-OS-1C",0.2,0.1,2.28,1000,0.119,0.122,0.336495511454803,0.0106409223862046,0.006,0.092,0.013,0.011,0.7439
"311","ModAct-OS-1C",0.2,0.2,2.28,1000,0.121,0.127,0.353547728031161,0.0111801608215623,0.006,0.093,0.015,0.013,0.7439
"312","ModAct-OS-1C",0.2,0.3,2.28,1000,0.128,0.139,0.37923979593764,0.0119926153454041,0.005,0.098,0.017,0.019,0.7439
"313","ModAct-OS-1C",0.2,0.4,2.28,1000,0.134,0.155,0.418509438543685,0.0132344304807631,0.005,0.099,0.018,0.033,0.7439
"314","ModAct-OS-1C",0.2,0.5,2.28,1000,0.137,0.168,0.451641428547006,0.0142821559990073,0.004,0.1,0.018,0.046,0.7439
"315","ModAct-OS-1C",0.2,0.6,2.28,1000,0.144,0.18,0.470979640559782,0.0148936839573633,0.003,0.105,0.018,0.054,0.7439
"316","ModAct-OS-1C",0.2,0.7,2.28,1000,0.147,0.187,0.484009571460385,0.0153057265513685,0.003,0.106,0.019,0.059,0.7439
"317","ModAct-OS-1C",0.2,0.8,2.28,1000,0.154,0.203,0.517744202342295,0.0163725092474874,0.003,0.114,0.019,0.067,0.7439
"318","ModAct-OS-1C",0.2,0.9,2.28,1000,0.158,0.21,0.521701228839047,0.0164976414124011,0.003,0.115,0.021,0.071,0.7439
"319","ModAct-OS-1C",0.2,1,2.28,1000,0.164,0.223,0.547330403477251,0.0173081070764706,0.003,0.12,0.025,0.075,0.7439
"320","ModAct-OS-1C",0.3,0,2.41,1000,0.16,0.169,0.398243138795382,0.0125935538112797,0.008,0.106,0.015,0.04,0.83366
"321","ModAct-OS-1C",0.3,0.1,2.41,1000,0.164,0.174,0.404830690397712,0.0128018704839523,0.008,0.107,0.018,0.041,0.83366
"322","ModAct-OS-1C",0.3,0.2,2.41,1000,0.168,0.18,0.416861816161871,0.013182328086259,0.008,0.11,0.019,0.043,0.83366
"323","ModAct-OS-1C",0.3,0.3,2.41,1000,0.175,0.192,0.437409793360102,0.0138321121788152,0.007,0.115,0.019,0.051,0.83366
"324","ModAct-OS-1C",0.3,0.4,2.41,1000,0.175,0.206,0.477275383601325,0.0150927728331076,0.007,0.116,0.02,0.063,0.83366
"325","ModAct-OS-1C",0.3,0.5,2.41,1000,0.183,0.225,0.510524862896643,0.0161442136889858,0.005,0.127,0.021,0.072,0.83366
"326","ModAct-OS-1C",0.3,0.6,2.41,1000,0.19,0.238,0.528805858170686,0.0167223095185933,0.003,0.132,0.022,0.081,0.83366
"327","ModAct-OS-1C",0.3,0.7,2.41,1000,0.198,0.253,0.552536239803595,0.0174727300756435,0.003,0.139,0.025,0.086,0.83366
"328","ModAct-OS-1C",0.3,0.8,2.41,1000,0.202,0.266,0.577561752176837,0.0182641062627652,0.003,0.143,0.028,0.092,0.83366
"329","ModAct-OS-1C",0.3,0.9,2.41,1000,0.204,0.273,0.588912402499572,0.0186230453422049,0.003,0.142,0.031,0.097,0.83366
"330","ModAct-OS-1C",0.3,1,2.41,1000,0.21,0.285,0.605095976801318,0.0191348148969657,0.003,0.147,0.032,0.103,0.83366
"331","ModAct-OS-1C",0.4,0,2.54,1000,0.212,0.226,0.45069626926249,0.0142522674381001,0.01,0.126,0.021,0.069,0.91762
"332","ModAct-OS-1C",0.4,0.1,2.54,1000,0.214,0.231,0.460272583205703,0.0145550970745939,0.009,0.129,0.022,0.071,0.91762
"333","ModAct-OS-1C",0.4,0.2,2.54,1000,0.219,0.239,0.47339529264992,0.0149700735837571,0.008,0.136,0.022,0.073,0.91762
"334","ModAct-OS-1C",0.4,0.3,2.54,1000,0.222,0.253,0.503233786866745,0.0159136496205064,0.008,0.14,0.024,0.081,0.91762
"335","ModAct-OS-1C",0.4,0.4,2.54,1000,0.223,0.264,0.527809229345777,0.0166907933479084,0.007,0.144,0.024,0.089,0.91762
"336","ModAct-OS-1C",0.4,0.5,2.54,1000,0.229,0.281,0.55529032707886,0.0175598219622907,0.005,0.151,0.026,0.099,0.91762
"337","ModAct-OS-1C",0.4,0.6,2.54,1000,0.239,0.301,0.582011802060523,0.0184048291961033,0.004,0.163,0.027,0.107,0.91762
"338","ModAct-OS-1C",0.4,0.7,2.54,1000,0.239,0.308,0.602909196728246,0.019065662839238,0.003,0.163,0.029,0.113,0.91762
"339","ModAct-OS-1C",0.4,0.8,2.54,1000,0.241,0.32,0.627689408859186,0.019849281951597,0.003,0.165,0.032,0.12,0.91762
"340","ModAct-OS-1C",0.4,0.9,2.54,1000,0.247,0.33,0.632059727794375,0.0199874835709626,0.003,0.167,0.035,0.125,0.91762
"341","ModAct-OS-1C",0.4,1,2.54,1000,0.25,0.337,0.64641229014372,0.0204413514437977,0.003,0.169,0.035,0.13,0.91762
"342","ModAct-OS-1C",0.5,0,2.69,1000,0.257,0.276,0.487916039972106,0.0154292599324161,0.014,0.139,0.023,0.1,1.0024
"343","ModAct-OS-1C",0.5,0.1,2.69,1000,0.257,0.279,0.495383088532909,0.0156653887409283,0.012,0.14,0.025,0.102,1.0024
"344","ModAct-OS-1C",0.5,0.2,2.69,1000,0.263,0.288,0.50726059704388,0.0160409885391554,0.012,0.147,0.026,0.103,1.0024
"345","ModAct-OS-1C",0.5,0.3,2.69,1000,0.266,0.302,0.533929846591367,0.0168843442597301,0.011,0.152,0.028,0.111,1.0024
"346","ModAct-OS-1C",0.5,0.4,2.69,1000,0.269,0.324,0.575634741268589,0.0182031688273046,0.009,0.159,0.029,0.127,1.0024
"347","ModAct-OS-1C",0.5,0.5,2.69,1000,0.272,0.336,0.59788080874156,0.0189066512492684,0.008,0.168,0.03,0.13,1.0024
"348","ModAct-OS-1C",0.5,0.6,2.69,1000,0.281,0.355,0.625592811952284,0.0197829817359863,0.005,0.175,0.032,0.143,1.0024
"349","ModAct-OS-1C",0.5,0.7,2.69,1000,0.282,0.368,0.650383732114357,0.0205669394660217,0.005,0.18,0.034,0.149,1.0024
"350","ModAct-OS-1C",0.5,0.8,2.69,1000,0.291,0.389,0.676858284382438,0.0214041383180248,0.004,0.187,0.038,0.16,1.0024
"351","ModAct-OS-1C",0.5,0.9,2.69,1000,0.296,0.398,0.684152076708142,0.0216347882833196,0.004,0.188,0.039,0.167,1.0024
"352","ModAct-OS-1C",0.5,1,2.69,1000,0.304,0.409,0.688616869669334,0.0217759774337042,0.004,0.195,0.042,0.168,1.0024
"353","ModAct-OS-1C",0.6,0,2.83,1000,0.3,0.333,0.537028304095231,0.0169823260891846,0.018,0.153,0.029,0.133,1.09232
"354","ModAct-OS-1C",0.6,0.1,2.83,1000,0.311,0.345,0.542465915306454,0.0171542784537639,0.016,0.166,0.03,0.133,1.09232
"355","ModAct-OS-1C",0.6,0.2,2.83,1000,0.314,0.353,0.55560750507863,0.0175698520113204,0.016,0.17,0.032,0.135,1.09232
"356","ModAct-OS-1C",0.6,0.3,2.83,1000,0.313,0.364,0.579516902117479,0.0183259335325609,0.016,0.174,0.034,0.14,1.09232
"357","ModAct-OS-1C",0.6,0.4,2.83,1000,0.322,0.39,0.618289804446331,0.0195520403611051,0.014,0.183,0.035,0.158,1.09232
"358","ModAct-OS-1C",0.6,0.5,2.83,1000,0.327,0.408,0.64494337112025,0.0203949001456725,0.011,0.193,0.035,0.169,1.09232
"359","ModAct-OS-1C",0.6,0.6,2.83,1000,0.333,0.425,0.669943149695423,0.0211854625586468,0.009,0.198,0.037,0.181,1.09232
"360","ModAct-OS-1C",0.6,0.7,2.83,1000,0.344,0.453,0.700200886375675,0.022142296206159,0.007,0.206,0.043,0.197,1.09232
"361","ModAct-OS-1C",0.6,0.8,2.83,1000,0.346,0.461,0.712029483930256,0.0225163493041387,0.004,0.211,0.044,0.202,1.09232
"362","ModAct-OS-1C",0.6,0.9,2.83,1000,0.351,0.469,0.713826693636872,0.0225731820651974,0.004,0.215,0.045,0.205,1.09232
"363","ModAct-OS-1C",0.6,1,2.83,1000,0.352,0.471,0.716709615306417,0.0226643480531136,0.004,0.214,0.049,0.204,1.09232
"364","ModAct-OS-1C",0.7,0,2.99,1000,0.357,0.399,0.569318121196861,0.0180034197618987,0.02,0.177,0.033,0.169,1.21148
"365","ModAct-OS-1C",0.7,0.1,2.99,1000,0.362,0.41,0.583301157413767,0.0184456021923992,0.019,0.184,0.035,0.172,1.21148
"366","ModAct-OS-1C",0.7,0.2,2.99,1000,0.362,0.414,0.590722399230766,0.0186802824644852,0.018,0.189,0.035,0.172,1.21148
"367","ModAct-OS-1C",0.7,0.3,2.99,1000,0.37,0.439,0.623432167655526,0.0197146561640742,0.016,0.2,0.036,0.187,1.21148
"368","ModAct-OS-1C",0.7,0.4,2.99,1000,0.378,0.467,0.659807810158645,0.020864954980693,0.014,0.215,0.039,0.199,1.21148
"369","ModAct-OS-1C",0.7,0.5,2.99,1000,0.382,0.492,0.703157472000711,0.0222357916528832,0.014,0.221,0.042,0.215,1.21148
"370","ModAct-OS-1C",0.7,0.6,2.99,1000,0.386,0.51,0.729679677963168,0.0230744974470178,0.012,0.228,0.048,0.222,1.21148
"371","ModAct-OS-1C",0.7,0.7,2.99,1000,0.395,0.525,0.732059362969227,0.0231497496943468,0.007,0.235,0.049,0.234,1.21148
